DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/05/2016,16:50,,,40.7294235,-73.8787974,"(40.7294235, -73.8787974)",,,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3384333,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,16:50,QUEENS,11385,40.7019625,-73.9038023,"(40.7019625, -73.9038023)",CORNELIA STREET                 ,ONDERDONK AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384783,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
02/05/2016,16:50,BRONX,10475,40.86832,-73.8331589,"(40.86832, -73.8331589)",BARTOW AVENUE                   ,EDSON AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384043,OTHER,LARGE COM VEH(6 OR MORE TIRES),,,
02/05/2016,16:45,MANHATTAN,10025,40.793326,-73.9746147,"(40.793326, -73.9746147)",WEST END AVENUE                 ,WEST 93 STREET                  ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3383956,SPORT UTILITY / STATION WAGON,VAN,,,
02/05/2016,16:45,MANHATTAN,10025,40.793326,-73.9746147,"(40.793326, -73.9746147)",WEST END AVENUE                 ,WEST 93 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383955,SPORT UTILITY / STATION WAGON,OTHER,,,
02/05/2016,16:40,,,,,,NARROWS ROAD NORTH              ,CLOVE ROAD                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384900,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,16:40,BROOKLYN,11225,40.6649477,-73.9426118,"(40.6649477, -73.9426118)",MONTGOMERY STREET               ,KINGSTON AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3384684,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
02/05/2016,16:40,BRONX,10460,40.8375028,-73.8672648,"(40.8375028, -73.8672648)",ARCHER STREET                   ,BEACH AVENUE                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3384547,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,16:31,MANHATTAN,10065,40.7672901,-73.9666066,"(40.7672901, -73.9666066)",EAST 66 STREET                  ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384483,LIVERY VEHICLE,TAXI,,,
02/05/2016,10:00,MANHATTAN,10036,40.7573062,-73.9878502,"(40.7573062, -73.9878502)",WEST 43 STREET                  ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3383905,SMALL COM VEH(4 TIRES) ,,,,
02/05/2016,10:00,BROOKLYN,11232,40.6521655,-74.0099287,"(40.6521655, -74.0099287)",42 STREET                       ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384688,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,10:00,BROOKLYN,11226,40.6554241,-73.950066,"(40.6554241, -73.950066)",CLARKSON AVENUE                 ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3385119,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,0:50,QUEENS,11429,40.7069652,-73.7448454,"(40.7069652, -73.7448454)",111 AVENUE                      ,212 STREET                      ,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,3384260,PASSENGER VEHICLE,,,,
02/05/2016,0:45,BROOKLYN,11236,40.6404609,-73.9012173,"(40.6404609, -73.9012173)",AVENUE J                        ,EAST 94 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384117,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,0:38,MANHATTAN,10023,40.7781668,-73.9745338,"(40.7781668, -73.9745338)",CENTRAL PARK WEST               ,WEST 75 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383945,TAXI,UNKNOWN,,,
02/05/2016,0:32,,,40.7090458,-73.8414531,"(40.7090458, -73.8414531)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3384228,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,0:30,MANHATTAN,10022,40.7602226,-73.967462,"(40.7602226, -73.967462)",EAST 57 STREET                  ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Other Vehicular,Aggressive Driving/Road Rage,,,,3383913,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,0:30,BRONX,10451,40.8255779,-73.9184596,"(40.8255779, -73.9184596)",EAST 161 STREET                 ,MORRIS AVENUE                   ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3384019,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
02/05/2016,0:20,MANHATTAN,10016,40.7457967,-73.9822801,"(40.7457967, -73.9822801)",PARK AVENUE                     ,EAST 32 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383904,TAXI,,,,
02/05/2016,0:15,QUEENS,11363,40.7753901,-73.7527466,"(40.7753901, -73.7527466)",WEST DRIVE                      ,HOLLYWOOD AVENUE                ,,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3385340,UNKNOWN,UNKNOWN,,,
02/05/2016,0:10,,,40.7967405,-73.9292434,"(40.7967405, -73.9292434)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383963,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,0:01,BROOKLYN,11220,40.6354937,-74.0095587,"(40.6354937, -74.0095587)",60 STREET                       ,8 AVENUE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3385105,PASSENGER VEHICLE,,,,
02/05/2016,0:01,QUEENS,11104,40.7431564,-73.9187012,"(40.7431564, -73.9187012)",QUEENS BOULEVARD                ,46 STREET                       ,,0,0,0,0,0,0,0,0,Lost Consciousness,Reaction to Other Uninvolved Vehicle,,,,3384301,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,0:01,MANHATTAN,10001,40.7515235,-73.9939473,"(40.7515235, -73.9939473)",8 AVENUE                        ,WEST 33 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383903,AMBULANCE,TAXI,,,
